datetime,Weather Station;wind_speed;Avg (m/s),Weather Station;wind_speed;Max (m/s),Weather Station;wind_speed;Min (m/s),Weather Station;wind_speed;StdDev (m/s),Weather Station;wind_speed;Count (),Weather Station;wind_direction;Avg (°),Weather Station;wind_direction;StdDev (°),Weather Station;wind_direction;Count (),Weather Station;humidity;Avg (%),Weather Station;humidity;Max (%),Weather Station;humidity;Min (%),Weather Station;humidity;StdDev (%),Weather Station;humidity;Count (),Weather Station;temperature;Avg (°C),Weather Station;temperature;Max (°C),Weather Station;temperature;Min (°C),Weather Station;temperature;StdDev (°C),Weather Station;temperature;Count (),Weather Station;air_pressure;Avg (hPa),Weather Station;air_pressure;Max (hPa),Weather Station;air_pressure;Min (hPa),Weather Station;air_pressure;StdDev (hPa),Weather Station;air_pressure;Count (),Solar Sensor;solar_irradiance;Avg (W/m²),Solar Sensor;solar_irradiance;Max (W/m²),Solar Sensor;solar_irradiance;Min (W/m²),Solar Sensor;solar_irradiance;StdDev (W/m²),Solar Sensor;solar_irradiance;Count (),Monitoring Current Clima US TFB;voltage;Avg (A),Monitoring Current Clima US TFB;voltage;Max (A),Monitoring Current Clima US TFB;voltage;Min (A),Monitoring Current Clima US TFB;voltage;StdDev (A),Monitoring Current Clima US TFB;voltage;Count (),Monitoring Current Modem;voltage;Avg (A),Monitoring Current Modem;voltage;Max (A),Monitoring Current Modem;voltage;Min (A),Monitoring Current Modem;voltage;StdDev (A),Monitoring Current Modem;voltage;Count (),Monitoring Voltage Solarmodule;voltage;Avg (V),Monitoring Voltage Solarmodule;voltage;Max (V),Monitoring Voltage Solarmodule;voltage;Min (V),Monitoring Voltage Solarmodule;voltage;StdDev (V),Monitoring Voltage Solarmodule;voltage;Count (),Door switch;status;Count (),Door switch;status;Sum (),Weather Station;brightness_direction;Avg (°),Weather Station;brightness_direction;Max (°),Weather Station;brightness_direction;Min (°),Weather Station;brightness_direction;StdDev (°),Weather Station;brightness_direction;Count (),Weather Station;brightness_max;Avg (lux),Weather Station;brightness_max;Max (lux),Weather Station;brightness_max;Min (lux),Weather Station;brightness_max;StdDev (lux),Weather Station;brightness_max;Count (),Weather Station;precipitation_intensity;Avg (mm/h),Weather Station;precipitation_intensity;Max (mm/h),Weather Station;precipitation_intensity;Min (mm/h),Weather Station;precipitation_intensity;StdDev (mm/h),Weather Station;precipitation_intensity;Count (),Weather Station;precipitation_intensity;Sum (mm/h),Weather Station;precipitation_status;Avg (),Weather Station;precipitation_status;Max (),Weather Station;precipitation_status;Min (),Weather Station;precipitation_status;StdDev (),Weather Station;precipitation_status;Count (),Weather Station;precipitation_sum;Avg (mm/d),Weather Station;precipitation_sum;Max (mm/d),Weather Station;precipitation_sum;Min (mm/d),Weather Station;precipitation_sum;StdDev (mm/d),Weather Station;precipitation_sum;Count (),Weather Station;synop;Max (),A1;channel;Avg (V),A1;channel;Max (V),A1;channel;Min (V),A1;channel;StdDev (V),A1;channel;Count (),A2;channel;Avg (V),A2;channel;Max (V),A2;channel;Min (V),A2;channel;StdDev (V),A2;channel;Count (),A3;channel;Avg (V),A3;channel;Max (V),A3;channel;Min (V),A3;channel;StdDev (V),A3;channel;Count (),A4;channel;Avg (V),A4;channel;Max (V),A4;channel;Min (V),A4;channel;StdDev (V),A4;channel;Count (),D1;channel;Avg (),D1;channel;Max (),D1;channel;Min (),D1;channel;StdDev (),D1;channel;Count (),R1C1_1;channel;Count (),R1C1_2;channel;Count (),R1C1_3;channel;Count (),R1C1_4;channel;Count (),R1C1_5;channel;Count (),R1C1_6;channel;Count (),R1C1_7;channel;Count (),R1C1_8;channel;Count (),R1C1_9;channel;Count (),R1C1_10;channel;Count (),R1C1_11;channel;Count (),T;channel;Avg (°C),I;channel;Avg (mA),I;channel;Max (mA),I;channel;Min (mA),V;channel;Avg (V),V;channel;Max (V),V;channel;Min (V)
2022-11-01 17:20:00,1.494,2.6,0.5,0.3696,600,331.0112,11.1332,600,82.8,83,82,0.4003,600,14.7992,14.9,14.7,0.054,600,1000.0548,1000.2,1000,0.0511,600,0,0,0,0,600,0.0274,0.0303,0.0247,0.0013,600,0.0036,0.0105,0.0028,0.0015,600,26.4422,26.4473,26.4324,0.0029,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0.0018,0.0053,0.0014,0.0008,600,0.0137,0.0152,0.0123,0.0006,600,3.7775,3.7782,3.7761,0.0004,600,0,0,0,0,600,1,1,1,0,600,None,None,None,None,None,None,None,None,None,None,None,21,27.1267,31,27,26.07,26.07,26.02
2022-11-01 17:30:00,1.625,2.9,0.9,0.3578,600,329.7174,15.3688,600,83.1383,84,83,0.3455,600,14.6857,14.8,14.5,0.0619,600,1000.1725,1000.2,1000.1,0.0447,600,0,0,0,0,600,0.0255,0.0289,0.0233,0.0015,600,0.0019,0.0119,0.0001,0.002,600,26.4529,26.4879,26.4302,0.0207,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0.0009,0.006,0,0.001,600,0.0127,0.0144,0.0116,0.0008,600,3.779,3.784,3.7757,0.003,600,0,0,0,0,600,1,1,1,0,600,None,None,None,None,None,None,None,None,None,None,None,20.8,18.6833,33,5,26.09,26.22,26.02
2022-11-01 17:40:00,1.7382,3,0.8,0.3885,600,312.3065,16.6658,600,84,84,84,0,600,14.4322,14.6,14.3,0.077,600,1000.1945,1000.2,1000.1,0.0228,600,0,0,0,0,600,0.0261,0.0296,0.024,0.0013,600,0.0001,0.0001,0.0001,0,600,26.4987,26.5029,26.4879,0.0039,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.013,0.0148,0.012,0.0006,600,3.7855,3.7861,3.784,0.0006,600,0,0,0,0,600,1,1,1,0,600,None,None,None,None,None,None,None,None,None,None,None,18.8,8.6233,13,5,26.14,26.22,26.12
2022-11-01 17:50:00,1.5693,2.5,0.7,0.3146,600,320.178,12.799,600,84.8783,86,84,0.4129,600,14.1992,14.4,14,0.1031,600,1000.2077,1000.3,1000.1,0.0296,600,0,0,0,0,600,0.0259,0.0303,0.0231,0.002,600,0.0001,0.0001,0.0001,0,600,26.5003,26.5029,26.4965,0.0016,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.013,0.0151,0.0116,0.001,600,3.7858,3.7861,3.7852,0.0002,600,0,0,0,0,600,1,1,1,0,600,None,None,None,None,None,None,None,None,None,None,None,18,8.6167,13,5,26.15,26.22,26.12
2022-11-01 18:00:00,1.7356,2.8,0.8,0.3453,599,309.4607,11.4966,599,85.9983,86,85,0.0409,599,13.9861,14.1,13.9,0.036,599,1000.3037,1000.4,1000.2,0.0345,599,0,0,0,0,599,0.0272,0.0305,0.024,0.0014,599,0.0027,0.03,0.0001,0.0029,599,26.4588,26.4986,26.4174,0.0316,599,599,599,0,0,0,0,599,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0.0013,0.015,0,0.0014,599,0.0136,0.0153,0.012,0.0007,599,3.7798,3.7855,3.7739,0.0045,599,0,0,0,0,599,1,1,1,0,599,None,None,None,None,None,None,None,None,None,None,None,17.9,24.9516,68,5,26.08,26.22,26.02
2022-11-01 18:10:00,1.5947,2.7,0.5,0.4056,600,315.7705,11.5304,600,86,86,86,0,600,13.8418,14,13.7,0.0628,600,1000.3685,1000.4,1000.3,0.0465,600,0,0,0,0,600,0.0252,0.0283,0.0231,0.0013,600,0.0008,0.0104,0.0001,0.0021,600,26.4525,26.4751,26.4046,0.0207,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0.0004,0.0052,0,0.001,600,0.0126,0.0142,0.0116,0.0006,600,3.7789,3.7822,3.7721,0.003,600,0,0,0,0,600,1,1,1,0,600,None,None,None,None,None,None,None,None,None,None,None,18.6,11.6633,33,5,26.1,26.17,26.02
2022-11-01 18:20:00,1.7405,2.5,0.8,0.344,600,308.5333,9.3439,600,86.2317,87,86,0.4222,600,13.6305,13.8,13.5,0.075,600,1000.3553,1000.4,1000.3,0.0498,600,0,0,0,0,600,0.026,0.0288,0.024,0.0011,600,0.0001,0.0001,0.0001,0,600,26.476,26.4794,26.473,0.0013,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.013,0.0144,0.012,0.0006,600,3.7823,3.7828,3.7819,0.0002,600,0,0,0,0,600,1,1,1,0,600,None,None,None,None,None,None,None,None,None,None,None,17.2,8.7067,13,5,26.12,26.17,26.07
2022-11-01 18:30:00,1.6745,2.7,0.6,0.3943,600,309.6556,11.3559,600,86.965,87,86,0.1839,600,13.4725,13.6,13.3,0.0506,600,1000.3272,1000.4,1000.2,0.0495,600,0,0,0,0,600,0.027,0.0301,0.0233,0.0016,600,0.0001,0.0001,0.0001,0,600,26.4736,26.4772,26.4708,0.0017,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0135,0.015,0.0117,0.0008,600,3.7819,3.7825,3.7815,0.0002,600,0,0,0,0,600,1,1,1,0,600,None,None,None,None,None,None,None,None,None,None,None,17,8.66,13,5,26.12,26.17,26.07
2022-11-01 18:40:00,1.8337,2.6,1.1,0.3223,600,305.1712,8.9199,600,87.01,88,87,0.0996,600,13.2568,13.4,13.1,0.0621,600,1000.3985,1000.4,1000.3,0.0122,600,0,0,0,0,600,0.0256,0.0286,0.0231,0.0013,600,0.0001,0.0001,0.0001,0,600,26.4683,26.473,26.4623,0.0019,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0128,0.0143,0.0115,0.0007,600,3.7812,3.7819,3.7803,0.0003,600,0,0,0,0,600,1,1,1,0,600,None,None,None,None,None,None,None,None,None,None,None,16.3,8.65,13,5,26.12,26.17,26.07
2022-11-01 18:50:00,1.7207,2.5,1,0.272,600,311.1758,10.173,600,87.735,88,87,0.4417,600,13.0778,13.2,12.9,0.0792,600,1000.4243,1000.5,1000.3,0.0501,600,0,0,0,0,600,0.0267,0.0303,0.0241,0.0018,600,0.0001,0.0001,0.0001,0,600,26.4627,26.4666,26.458,0.0019,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0133,0.0152,0.012,0.0009,600,3.7804,3.7809,3.7797,0.0003,600,0,0,0,0,600,1,1,1,0,600,None,None,None,None,None,None,None,None,None,None,None,16,8.6267,13,5,26.12,26.17,26.07
2022-11-01 19:00:00,1.8427,2.8,0.9,0.2983,600,311.8101,8.8764,600,88.0667,89,88,0.2497,600,12.9042,13.1,12.7,0.0948,600,1000.4903,1000.5,1000.4,0.0296,600,0,0,0,0,600,0.0253,0.0293,0.0231,0.0015,600,0.0026,0.0252,0.0001,0.0025,600,26.4217,26.4623,26.3811,0.0307,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0.0013,0.0126,0,0.0013,600,0.0127,0.0146,0.0115,0.0008,600,3.7745,3.7803,3.7687,0.0044,600,0,0,0,0,600,1,1,1,0,600,None,None,None,None,None,None,None,None,None,None,None,16.6,25.0083,68,5,26.06,26.17,25.97
2022-11-01 19:10:00,1.5215,2.9,0.4,0.4246,600,318.6767,14.5919,600,88.9917,89,88,0.091,600,12.7003,12.8,12.6,0.0365,600,1000.4998,1000.6,1000.4,0.0108,600,0,0,0,0,600,0.026,0.0289,0.024,0.0011,600,0.0005,0.0095,0.0001,0.0015,600,26.4212,26.4409,26.3726,0.0195,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0.0003,0.0047,0,0.0008,600,0.013,0.0145,0.012,0.0006,600,3.7745,3.7773,3.7675,0.0028,600,0,0,0,0,600,1,1,1,0,600,None,None,None,None,None,None,None,None,None,None,None,17.5,11.0333,33,5,26.06,26.17,25.97
2022-11-01 19:20:00,1.5328,2.2,0.7,0.2593,600,314.9768,9.2915,600,88.2667,89,88,0.4426,600,12.6657,12.7,12.6,0.0475,600,1000.5723,1000.7,1000.5,0.0494,600,0,0,0,0,600,0.0271,0.03,0.0234,0.0015,600,0.0001,0.0001,0.0001,0,600,26.443,26.4452,26.4388,0.0014,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0135,0.015,0.0117,0.0008,600,3.7776,3.7779,3.777,0.0002,600,0,0,0,0,600,1,1,1,0,600,None,None,None,None,None,None,None,None,None,None,None,16,8.7067,13,5,26.08,26.17,26.07
2022-11-01 19:30:00,1.6992,3,0.9,0.3219,600,317.9958,8.673,600,88.6317,89,88,0.4828,600,12.5612,12.7,12.4,0.053,600,1000.6212,1000.7,1000.6,0.0409,600,0,0,0,0,600,0.0256,0.0288,0.0231,0.0014,600,0.0001,0.0001,0.0001,0,600,26.4413,26.4452,26.4388,0.0015,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0128,0.0144,0.0116,0.0007,600,3.7773,3.7779,3.777,0.0002,600,0,0,0,0,600,1,1,1,0,600,None,None,None,None,None,None,None,None,None,None,None,15.7,8.69,13,5,26.08,26.17,26.07
2022-11-01 19:40:00,1.608,2.5,0.7,0.2967,600,328.8757,14.7164,600,88.8333,89,88,0.373,600,12.4377,12.6,12.3,0.0634,600,1000.616,1000.7,1000.6,0.0367,600,0,0,0,0,600,0.0267,0.0308,0.024,0.0018,600,0.0001,0.0001,0.0001,0,600,26.437,26.4409,26.4324,0.0019,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0134,0.0154,0.012,0.0009,600,3.7767,3.7773,3.7761,0.0003,600,0,0,0,0,600,1,1,1,0,600,None,None,None,None,None,None,None,None,None,None,None,15,8.6667,13,5,26.08,26.17,26.07
2022-11-01 19:50:00,1.4868,2.4,0.5,0.3379,600,326.8171,12.8174,600,89,89,89,0,600,12.2502,12.4,12.1,0.0679,600,1000.7092,1000.8,1000.6,0.0448,600,0,0,0,0,600,0.0253,0.0292,0.023,0.0015,600,0.0001,0.0001,0.0001,0,600,26.4319,26.4367,26.4281,0.0016,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0127,0.0146,0.0115,0.0008,600,3.776,3.7767,3.7754,0.0002,600,0,0,0,0,600,1,1,1,0,600,None,None,None,None,None,None,None,None,None,None,None,15,8.68,13,5,26.07,26.17,26.07
2022-11-01 20:00:00,1.6315,2.7,0.6,0.3775,600,334.303,11.2107,600,89,89,89,0,600,12.1337,12.2,12,0.0487,600,1000.7758,1000.8,1000.7,0.0428,600,0,0,0,0,600,0.026,0.0287,0.024,0.0011,600,0.0026,0.0135,0.0001,0.0024,600,26.3926,26.4302,26.3533,0.0302,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0.0013,0.0067,0,0.0012,600,0.013,0.0143,0.012,0.0006,600,3.7704,3.7757,3.7648,0.0043,600,0,0,0,0,600,1,1,1,0,600,None,None,None,None,None,None,None,None,None,None,None,15.7,25.065,70,5,26.02,26.17,25.97
2022-11-01 20:10:00,1.4563,2.5,0.6,0.3505,600,336.6958,14.4002,600,89,89,89,0,600,12.0053,12.1,11.9,0.0736,600,1000.849,1000.9,1000.8,0.05,600,0,0,0,0,600,0.0269,0.0302,0.0233,0.0017,600,0.0005,0.012,0.0001,0.0016,600,26.3937,26.4132,26.3448,0.0188,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0.0003,0.006,0,0.0008,600,0.0135,0.0151,0.0116,0.0009,600,3.7705,3.7733,3.7635,0.0027,600,0,0,0,0,600,1,1,1,0,600,None,None,None,None,None,None,None,None,None,None,None,16.4,10.9367,33,5,26.04,26.12,25.92
2022-11-01 20:20:00,1.509,2.4,0.5,0.3446,600,326.2964,13.4897,600,89.5583,90,89,0.497,600,11.8353,12,11.7,0.0594,600,1000.9017,1001,1000.8,0.0141,600,0,0,0,0,600,0.0257,0.0286,0.0231,0.0013,600,0.0001,0.0001,0.0001,0,600,26.4151,26.4174,26.411,0.0013,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0129,0.0143,0.0116,0.0006,600,3.7736,3.7739,3.773,0.0002,600,0,0,0,0,600,1,1,1,0,600,None,None,None,None,None,None,None,None,None,None,None,15,8.66,13,5,26.07,26.12,26.02
2022-11-01 20:30:00,1.6163,2.7,0.5,0.3798,600,329.7932,14.5518,600,90,90,90,0,600,11.7252,11.8,11.6,0.046,600,1000.9008,1001,1000.8,0.0196,600,0,0,0,0,600,0.0269,0.0307,0.0242,0.0018,600,0.0001,0.0001,0.0001,0,600,26.4141,26.4174,26.4089,0.0014,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0135,0.0154,0.0121,0.0009,600,3.7734,3.7739,3.7727,0.0002,600,0,0,0,0,600,1,1,1,0,600,None,None,None,None,None,None,None,None,None,None,None,15,8.68,13,5,26.07,26.12,26.02
2022-11-01 20:40:00,1.5227,3.1,0.5,0.4645,600,328.3603,13.8469,600,90,90,90,0,600,11.6395,11.8,11.5,0.0499,600,1000.9187,1001,1000.9,0.039,600,0,0,0,0,600,0.0252,0.0288,0.0231,0.0014,600,0.0001,0.0001,0.0001,0,600,26.4101,26.4153,26.4068,0.0016,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0126,0.0144,0.0116,0.0007,600,3.7729,3.7736,3.7724,0.0002,600,0,0,0,0,600,1,1,1,0,600,None,None,None,None,None,None,None,None,None,None,None,14.1,8.6767,13,5,26.07,26.12,26.02
2022-11-01 20:50:00,1.5785,2.5,0.8,0.3168,600,326.6001,11.9658,600,90.0783,91,90,0.2689,600,11.5283,11.6,11.4,0.0542,600,1000.9608,1001,1000.9,0.0489,600,0,0,0,0,600,0.026,0.0288,0.024,0.0011,600,0.0001,0.0001,0.0001,0,600,26.4059,26.4089,26.4025,0.0016,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.013,0.0144,0.012,0.0006,600,3.7723,3.7727,3.7718,0.0002,600,0,0,0,0,600,1,1,1,0,600,None,None,None,None,None,None,None,None,None,None,None,14,8.7367,13,5,26.07,26.12,26.02
2022-11-01 21:00:00,1.4307,2.4,0.6,0.3235,600,332.5135,12.4596,600,90.865,91,90,0.342,600,11.3527,11.5,11.2,0.0935,600,1000.9948,1001.1,1000.9,0.0236,600,0,0,0,0,600,0.0265,0.0303,0.0232,0.002,600,0.0025,0.0104,0.0001,0.0022,600,26.3675,26.4046,26.3298,0.029,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0.0012,0.0052,0,0.0011,600,0.0132,0.0151,0.0116,0.001,600,3.7668,3.7721,3.7614,0.0041,600,0,0,0,0,600,1,1,1,0,600,None,None,None,None,None,None,None,None,None,None,None,14.8,25.045,68,5,26,26.12,25.92
2022-11-01 21:10:00,1.1812,2.4,0.5,0.3415,600,332.0765,16.7121,600,91,91,91,0,600,11.132,11.3,11,0.0692,600,1000.9992,1001.1,1000.9,0.0108,600,0,0,0,0,600,0.0259,0.0286,0.0236,0.001,600,0.0005,0.0098,0.0001,0.0016,600,26.3686,26.3875,26.3213,0.0189,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0.0003,0.0049,0,0.0008,600,0.013,0.0143,0.0118,0.0005,600,3.7669,3.7696,3.7602,0.0027,600,0,0,0,0,600,1,1,1,0,600,None,None,None,None,None,None,None,None,None,None,None,15.5,10.9467,33,5,26.01,26.12,25.92
2022-11-01 21:20:00,1.3972,2.1,0.6,0.3152,600,347.083,14.0493,600,91,91,91,0,600,10.9963,11.1,10.9,0.035,600,1001.0018,1001.1,1000.9,0.0146,600,0,0,0,0,600,0.0272,0.0305,0.024,0.0016,600,0.0001,0.0001,0.0001,0,600,26.3891,26.3918,26.3854,0.0012,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0136,0.0152,0.012,0.0008,600,3.7699,3.7703,3.7693,0.0002,600,0,0,0,0,600,1,1,1,0,600,None,None,None,None,None,None,None,None,None,None,None,14.2,8.7133,13,5,26.03,26.12,26.02
2022-11-01 21:30:00,1.4453,2.9,0.4,0.3829,600,355.9027,13.3111,600,91,91,91,0,600,10.984,11.1,10.9,0.041,600,1001.0023,1001.1,1000.9,0.0237,600,0,0,0,0,600,0.0253,0.0286,0.0231,0.0014,600,0.0001,0.0001,0.0001,0,600,26.3884,26.3918,26.3854,0.0014,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0127,0.0143,0.0116,0.0007,600,3.7698,3.7703,3.7693,0.0002,600,0,0,0,0,600,1,1,1,0,600,None,None,None,None,None,None,None,None,None,None,None,14,8.7067,13,5,26.03,26.12,26.02
2022-11-01 21:40:00,1.7575,3.1,0.5,0.4143,600,0.4127,10.6655,600,90.6067,91,90,0.4889,600,11.073,11.2,10.9,0.0498,600,1000.9988,1001.1,1000.9,0.0168,600,0,0,0,0,600,0.0263,0.0302,0.024,0.0014,600,0.0001,0.0001,0.0001,0,600,26.3844,26.3875,26.379,0.0016,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0131,0.0151,0.012,0.0007,600,3.7692,3.7696,3.7684,0.0002,600,0,0,0,0,600,1,1,1,0,600,None,None,None,None,None,None,None,None,None,None,None,13.6,8.7033,13,5,26.02,26.12,26.02
2022-11-01 21:50:00,1.5498,2.8,0.6,0.4202,600,353.0428,14.515,600,90,90,90,0,600,11.0768,11.2,11,0.046,600,1000.9722,1001,1000.9,0.0449,600,0,0,0,0,600,0.0257,0.0306,0.0231,0.0019,600,0.0001,0.0001,0.0001,0,600,26.3789,26.3833,26.3747,0.0019,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0129,0.0153,0.0116,0.0009,600,3.7684,3.769,3.7678,0.0003,600,0,0,0,0,600,1,1,1,0,600,None,None,None,None,None,None,None,None,None,None,None,13,8.73,13,5,26.02,26.12,26.02
2022-11-01 22:00:00,1.6265,2.9,0.3,0.4086,600,352.0115,14.1308,600,90.055,91,90,0.2282,600,11.0047,11.1,10.9,0.0426,600,1000.8785,1001,1000.8,0.0419,600,0,0,0,0,600,0.0259,0.0285,0.024,0.0009,600,0.0015,0.0106,0.0001,0.002,600,26.344,26.379,26.3128,0.025,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0.0008,0.0053,0,0.001,600,0.0129,0.0143,0.012,0.0005,600,3.7634,3.7684,3.759,0.0036,600,0,0,0,0,600,1,1,1,0,600,None,None,None,None,None,None,None,None,None,None,None,13.9,24.9717,68,7,25.97,26.07,25.92
2022-11-01 22:10:00,1.5953,3.4,0.5,0.4964,600,11.2671,15.3204,600,90,90,90,0,600,10.9468,11.1,10.8,0.065,600,1000.8345,1000.9,1000.8,0.0476,600,0,0,0,0,600,0.0272,0.0308,0.0236,0.0016,600,0.0001,0.0001,0.0001,0,600,26.353,26.3619,26.3234,0.0085,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0136,0.0154,0.0118,0.0008,600,3.7647,3.766,3.7605,0.0012,600,0,0,0,0,600,1,1,1,0,600,None,None,None,None,None,None,None,None,None,None,None,14.5,8.6867,13,5,26.01,26.07,25.92
2022-11-01 22:20:00,1.8402,3.4,0.7,0.4625,600,6.1295,14.5676,600,90,90,90,0,600,10.873,11.1,10.7,0.089,600,1000.8083,1000.9,1000.7,0.0294,600,0,0,0,0,600,0.0257,0.029,0.0231,0.0014,600,0.0001,0.0001,0.0001,0,600,26.362,26.364,26.3598,0.0009,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0129,0.0145,0.0116,0.0007,600,3.766,3.7663,3.7657,0.0001,600,0,0,0,0,600,1,1,1,0,600,None,None,None,None,None,None,None,None,None,None,None,13.5,8.7133,13,7,26.02,26.07,25.97
2022-11-01 22:30:00,1.7273,2.9,0.6,0.4797,600,15.0719,16.5052,600,90.8533,91,90,0.3541,600,10.6193,10.8,10.4,0.0835,600,1000.8043,1000.9,1000.8,0.0204,600,0,0,0,0,600,0.0267,0.0305,0.024,0.0017,600,0.0001,0.0001,0.0001,0,600,26.3596,26.3619,26.3555,0.0016,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0133,0.0152,0.012,0.0009,600,3.7657,3.766,3.7651,0.0002,600,0,0,0,0,600,1,1,1,0,600,None,None,None,None,None,None,None,None,None,None,None,13,8.7133,13,7,26.02,26.07,25.97
2022-11-01 22:40:00,1.8863,3.4,0.5,0.5411,600,15.7984,16.0354,600,91,91,91,0,600,10.5147,10.6,10.4,0.0398,600,1000.8737,1000.9,1000.8,0.0441,600,0,0,0,0,600,0.0252,0.0285,0.0231,0.0014,600,0.0001,0.0001,0.0001,0,600,26.3549,26.3598,26.3512,0.0018,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0126,0.0143,0.0116,0.0007,600,3.765,3.7657,3.7645,0.0003,600,0,0,0,0,600,1,1,1,0,600,None,None,None,None,None,None,None,None,None,None,None,13,8.7267,13,7,26.02,26.07,25.97
2022-11-01 22:50:00,1.9578,3.1,0.9,0.4609,600,25.2358,16.6038,600,90.7783,91,90,0.4157,600,10.5003,10.6,10.4,0.0494,600,1000.9297,1001,1000.9,0.0457,600,0,0,0,0,600,0.026,0.0287,0.024,0.0011,600,0.0001,0.0001,0.0001,0,600,26.3502,26.3555,26.3448,0.0018,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.013,0.0143,0.012,0.0005,600,3.7643,3.7651,3.7635,0.0003,600,0,0,0,0,600,1,1,1,0,600,None,None,None,None,None,None,None,None,None,None,None,13,8.72,11,5,26.01,26.07,25.97
