datetime,Weather Station;wind_speed;Avg (m/s),Weather Station;wind_speed;Max (m/s),Weather Station;wind_speed;Min (m/s),Weather Station;wind_speed;StdDev (m/s),Weather Station;wind_speed;Count (),Weather Station;wind_direction;Avg (°),Weather Station;wind_direction;StdDev (°),Weather Station;wind_direction;Count (),Weather Station;humidity;Avg (%),Weather Station;humidity;Max (%),Weather Station;humidity;Min (%),Weather Station;humidity;StdDev (%),Weather Station;humidity;Count (),Weather Station;temperature;Avg (°C),Weather Station;temperature;Max (°C),Weather Station;temperature;Min (°C),Weather Station;temperature;StdDev (°C),Weather Station;temperature;Count (),Weather Station;air_pressure;Avg (hPa),Weather Station;air_pressure;Max (hPa),Weather Station;air_pressure;Min (hPa),Weather Station;air_pressure;StdDev (hPa),Weather Station;air_pressure;Count (),Solar Sensor;solar_irradiance;Avg (W/m²),Solar Sensor;solar_irradiance;Max (W/m²),Solar Sensor;solar_irradiance;Min (W/m²),Solar Sensor;solar_irradiance;StdDev (W/m²),Solar Sensor;solar_irradiance;Count (),Monitoring Current Clima US TFB;voltage;Avg (A),Monitoring Current Clima US TFB;voltage;Max (A),Monitoring Current Clima US TFB;voltage;Min (A),Monitoring Current Clima US TFB;voltage;StdDev (A),Monitoring Current Clima US TFB;voltage;Count (),Monitoring Current Modem;voltage;Avg (A),Monitoring Current Modem;voltage;Max (A),Monitoring Current Modem;voltage;Min (A),Monitoring Current Modem;voltage;StdDev (A),Monitoring Current Modem;voltage;Count (),Monitoring Voltage Solarmodule;voltage;Avg (V),Monitoring Voltage Solarmodule;voltage;Max (V),Monitoring Voltage Solarmodule;voltage;Min (V),Monitoring Voltage Solarmodule;voltage;StdDev (V),Monitoring Voltage Solarmodule;voltage;Count (),Door switch;status;Count (),Door switch;status;Sum (),Weather Station;brightness_direction;Avg (°),Weather Station;brightness_direction;Max (°),Weather Station;brightness_direction;Min (°),Weather Station;brightness_direction;StdDev (°),Weather Station;brightness_direction;Count (),Weather Station;brightness_max;Avg (lux),Weather Station;brightness_max;Max (lux),Weather Station;brightness_max;Min (lux),Weather Station;brightness_max;StdDev (lux),Weather Station;brightness_max;Count (),Weather Station;precipitation_intensity;Avg (mm/h),Weather Station;precipitation_intensity;Max (mm/h),Weather Station;precipitation_intensity;Min (mm/h),Weather Station;precipitation_intensity;StdDev (mm/h),Weather Station;precipitation_intensity;Count (),Weather Station;precipitation_intensity;Sum (mm/h),Weather Station;precipitation_status;Avg (),Weather Station;precipitation_status;Max (),Weather Station;precipitation_status;Min (),Weather Station;precipitation_status;StdDev (),Weather Station;precipitation_status;Count (),Weather Station;precipitation_sum;Avg (mm/d),Weather Station;precipitation_sum;Max (mm/d),Weather Station;precipitation_sum;Min (mm/d),Weather Station;precipitation_sum;StdDev (mm/d),Weather Station;precipitation_sum;Count (),Weather Station;synop;Max (),A1;channel;Avg (V),A1;channel;Max (V),A1;channel;Min (V),A1;channel;StdDev (V),A1;channel;Count (),A2;channel;Avg (V),A2;channel;Max (V),A2;channel;Min (V),A2;channel;StdDev (V),A2;channel;Count (),A3;channel;Avg (V),A3;channel;Max (V),A3;channel;Min (V),A3;channel;StdDev (V),A3;channel;Count (),A4;channel;Avg (V),A4;channel;Max (V),A4;channel;Min (V),A4;channel;StdDev (V),A4;channel;Count (),D1;channel;Avg (),D1;channel;Max (),D1;channel;Min (),D1;channel;StdDev (),D1;channel;Count (),R1C1_1;channel;Count (),R1C1_2;channel;Count (),R1C1_3;channel;Count (),R1C1_4;channel;Count (),R1C1_5;channel;Count (),R1C1_6;channel;Count (),R1C1_7;channel;Count (),R1C1_8;channel;Count (),R1C1_9;channel;Count (),R1C1_10;channel;Count (),R1C1_11;channel;Count (),T;channel;Avg (°C),I;channel;Avg (mA),I;channel;Max (mA),I;channel;Min (mA),V;channel;Avg (V),V;channel;Max (V),V;channel;Min (V)
2022-12-01 01:40:00,1.5172,4.1,0.1,0.728,600,211.3202,27.5179,600,98,98,98,0,600,-1.3097,-1.2,-1.4,0.0323,600,1008.0962,1008.2,1008,0.0201,600,0.5891,0.8727,0,0.2287,600,0.0263,0.0303,0.0234,0.0018,600,0.0001,0.0001,0.0001,0,600,26.0172,26.0222,26.0137,0.002,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0131,0.0151,0.0117,0.0009,600,3.7167,3.7175,3.7162,0.0003,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,2,8.7233,11,7,25.67,25.72,25.62
2022-12-01 01:50:00,2.0105,5.9,0.2,1.0175,600,207.4288,26.5273,600,97.9983,98,97,0.0408,600,-1.3072,-1.2,-1.4,0.0271,600,1008.0338,1008.1,1007.9,0.0487,600,0.5745,0.8727,0,0.2123,600,0.0263,0.0301,0.0236,0.0016,600,0.0001,0.0001,0.0001,0,600,26.0092,26.0158,26.0051,0.0025,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0132,0.015,0.0118,0.0008,600,3.7156,3.7165,3.715,0.0004,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,2,8.76,11,7,25.67,25.72,25.62
2022-12-01 02:00:00,1.6375,3.7,0.2,0.6795,600,231.1132,21.1592,600,98,98,98,0,600,-1.3148,-1.3,-1.4,0.0356,600,1008.0385,1008.1,1008,0.0487,600,0.4843,0.8727,0,0.2039,600,0.0265,0.0295,0.0236,0.0015,600,0.0024,0.0173,0.0001,0.0023,600,25.9648,26.0073,25.9239,0.0314,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0.0012,0.0087,0,0.0012,600,0.0133,0.0147,0.0118,0.0008,600,3.7093,3.7153,3.7034,0.0045,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,2.6,25.4317,68,7,25.61,25.72,25.52
2022-12-01 02:10:00,1.3487,3.5,0.1,0.6522,600,216.189,27.2116,600,97.995,98,97,0.0706,600,-1.2963,-1.2,-1.4,0.0228,600,1008.0068,1008.1,1007.9,0.059,600,0.4109,0.8727,0,0.1961,600,0.0265,0.0297,0.0236,0.0015,600,0.0009,0.0098,0.0001,0.0022,600,25.9561,25.9774,25.9047,0.0214,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0.0005,0.0049,0,0.0011,600,0.0132,0.0149,0.0118,0.0007,600,3.708,3.7111,3.7007,0.0031,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,3.5,12.4833,33,7,25.6,25.67,25.52
2022-12-01 02:20:00,1.3222,3.9,0.1,0.5936,600,216.976,29.9977,600,97.8133,98,97,0.39,600,-1.272,-1.2,-1.4,0.0457,600,1007.9803,1008,1007.9,0.0398,600,0.416,0.8727,0,0.1942,600,0.0267,0.0302,0.0236,0.0016,600,0.0001,0.0001,0.0001,0,600,25.9781,25.9795,25.9752,0.0011,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0133,0.0151,0.0118,0.0008,600,3.7112,3.7114,3.7107,0.0002,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,2.1,8.73,11,7,25.63,25.67,25.62
2022-12-01 02:30:00,1.7702,4.1,0.2,0.7729,600,204.9138,21.3322,600,97.065,98,97,0.2467,600,-1.2507,-1.2,-1.3,0.05,600,1007.9342,1008,1007.8,0.0478,600,0.4945,0.8727,0,0.2134,600,0.0264,0.0299,0.0235,0.0016,600,0.0001,0.0001,0.0001,0,600,25.977,25.9795,25.9731,0.0013,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0132,0.0149,0.0118,0.0008,600,3.711,3.7114,3.7104,0.0002,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,2,8.72,11,7,25.63,25.67,25.62
2022-12-01 02:40:00,1.7005,5.1,0.3,0.8231,600,221.5699,23.8548,600,97,97,97,0,600,-1.2112,-1.2,-1.3,0.0315,600,1007.91,1008,1007.8,0.0306,600,0.3891,0.8727,0,0.2001,600,0.0264,0.03,0.0237,0.0016,600,0.0001,0.0001,0.0001,0,600,25.9718,25.9774,25.9688,0.0018,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0132,0.015,0.0118,0.0008,600,3.7103,3.7111,3.7098,0.0003,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,2,8.7467,11,7,25.62,25.67,25.62
2022-12-01 02:50:00,1.0943,3.3,0.1,0.5985,600,208.2052,32.7866,600,97,97,97,0,600,-1.2195,-1.1,-1.3,0.0401,600,1007.9008,1008,1007.8,0.0108,600,0.3774,0.8727,0,0.2033,600,0.0261,0.0294,0.0236,0.0016,600,0.0001,0.0001,0.0001,0,600,25.9668,25.9709,25.9624,0.0018,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0131,0.0147,0.0118,0.0008,600,3.7095,3.7101,3.7089,0.0003,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,2,8.7233,11,7,25.62,25.67,25.57
2022-12-01 03:00:00,1.3617,3.4,0.1,0.62,600,206.3783,30.0549,600,97,97,97,0,600,-1.1968,-1.1,-1.3,0.021,600,1007.9082,1008,1007.8,0.028,600,0.3898,0.8727,0,0.2163,600,0.0262,0.0299,0.0236,0.0016,600,0.0023,0.0309,0.0001,0.0027,600,25.9242,25.9667,25.8834,0.0311,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0.0012,0.0154,0,0.0013,600,0.0131,0.0149,0.0118,0.0008,600,3.7035,3.7095,3.6976,0.0044,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,2.5,25.3883,68,7,25.56,25.67,25.47
2022-12-01 03:10:00,1.8645,3.9,0.3,0.7628,600,227.4769,21.4564,600,96.8183,97,96,0.3859,600,-1.1888,-1.1,-1.3,0.0346,600,1007.9057,1008,1007.9,0.0231,600,0.4552,0.8727,0,0.1927,600,0.0262,0.0297,0.0236,0.0016,600,0.0005,0.0101,0.0001,0.0016,600,25.9251,25.9432,25.8727,0.0185,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0.0003,0.005,0,0.0008,600,0.0131,0.0149,0.0118,0.0008,600,3.7036,3.7062,3.6961,0.0026,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,3.5,11.1367,33,7,25.58,25.62,25.47
2022-12-01 03:20:00,1.6295,3.9,0.3,0.6417,600,229.3924,24.6699,600,96.955,97,96,0.2075,600,-1.1592,-1.1,-1.2,0.0492,600,1007.9535,1008,1007.9,0.0499,600,0.4,0.8727,0,0.1984,600,0.0262,0.0297,0.0236,0.0015,600,0.0001,0.0001,0.0001,0,600,25.9444,25.9474,25.941,0.0013,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0131,0.0148,0.0118,0.0008,600,3.7063,3.7068,3.7059,0.0002,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,2.1,8.76,11,7,25.61,25.67,25.57
2022-12-01 03:30:00,1.3842,4.4,0.2,0.7319,600,231.9172,26.9666,600,96.6917,97,96,0.4622,600,-1.1507,-1.1,-1.2,0.05,600,1008.0458,1008.1,1008,0.0499,600,0.3789,0.8727,0,0.1942,600,0.0262,0.0299,0.0235,0.0016,600,0.0001,0.0001,0.0001,0,600,25.9444,25.9474,25.941,0.0011,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0131,0.0149,0.0118,0.0008,600,3.7063,3.7068,3.7059,0.0002,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,2,8.78,11,7,25.62,25.67,25.57
2022-12-01 03:40:00,1.7752,4.4,0.2,0.7049,600,234.8158,21.7956,600,96,96,96,0,600,-1.1138,-1,-1.2,0.036,600,1008.1022,1008.2,1008,0.0186,600,0.3832,0.8727,0,0.2034,600,0.0263,0.0297,0.0237,0.0015,600,0.0001,0.0001,0.0001,0,600,25.9415,25.9453,25.9368,0.0014,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0131,0.0149,0.0118,0.0008,600,3.7059,3.7065,3.7053,0.0002,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,2,8.76,11,7,25.61,25.67,25.57
2022-12-01 03:50:00,1.6578,3.6,0.3,0.634,600,232.0232,18.1242,600,96,96,96,0,600,-1.1167,-1,-1.2,0.0377,600,1008.136,1008.2,1008.1,0.048,600,0.3825,0.8727,0,0.1944,600,0.0265,0.03,0.0236,0.0018,600,0.0001,0.0001,0.0001,0,600,25.9379,25.941,25.9346,0.0014,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0133,0.015,0.0118,0.0009,600,3.7054,3.7059,3.7049,0.0002,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,2,8.75,11,7,25.61,25.62,25.57
2022-12-01 04:00:00,1.5295,3.4,0.2,0.6766,600,220.1341,15.9667,600,96,96,96,0,600,-1.0962,-1,-1.2,0.0224,600,1008.144,1008.2,1008.1,0.0497,600,0.328,0.8727,0,0.2198,600,0.0266,0.03,0.0235,0.0015,600,0.0027,0.0322,0.0001,0.0032,600,25.8964,25.9368,25.8428,0.0317,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0.0014,0.0161,0,0.0016,600,0.0133,0.015,0.0118,0.0008,600,3.6995,3.7053,3.6918,0.0045,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,2.6,25.5183,68,7,25.53,25.62,25.47
2022-12-01 04:10:00,1.2427,3.1,0.2,0.515,600,222.1843,20.2508,600,96,96,96,0,600,-1.0955,-1,-1.2,0.0244,600,1008.1028,1008.2,1008,0.0185,600,0.3752,0.8727,0,0.1872,600,0.0266,0.03,0.0237,0.0015,600,0.0005,0.0119,0.0001,0.0017,600,25.8997,25.9197,25.847,0.0188,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0.0003,0.006,0,0.0008,600,0.0133,0.015,0.0118,0.0008,600,3.7,3.7028,3.6924,0.0027,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,3.5,11.0467,33,7,25.55,25.62,25.47
2022-12-01 04:20:00,1.2753,3.4,0.2,0.5983,600,208.1182,29.6578,600,96,96,96,0,600,-1.0858,-1,-1.1,0.0349,600,1008.0693,1008.1,1008,0.0461,600,0.3607,0.8727,0,0.2109,600,0.0264,0.0295,0.0236,0.0015,600,0.0001,0.0001,0.0001,0,600,25.9209,25.9239,25.9154,0.0018,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0132,0.0147,0.0118,0.0007,600,3.703,3.7034,3.7022,0.0003,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,2.2,8.7667,11,7,25.57,25.62,25.57
